GeneID	Plate	Well	Score	RSARank	ScoreRank	PValue	RSAHit	#HitWell	#TotalWell	%HitWell	i.GeneID	GeneSymbol	siRNAID
1786	1	C11	0.09	2166	2166	0.196992467293096	0	3	3	100	1786	DNMT1	s4217
8930	1	C14	0.18	2166	2166	0.219283051591264	0	3	3	100	8930	MBD4	s17076
1788	1	C15	2.21	2166	2166	1	0	0	1	0	1788	DNMT3A	s200426
2091	1	C21	1.05	2166	2166	0.89596507918515	0	1	3	33	2091	FBL	s4822
29117	1	D01	0.96	2166	2166	0.749789901815325	0	2	3	67	29117	BRD7	s26525
51230	1	D13	1.13	2166	2166	0.853159025624629	0	1	3	33	51230	PHF20	s27722
84733	1	D14	1.47	2166	2166	0.825478868718702	0	1	3	33	84733	CBX2	s39391
84787	1	D16	1.69	2166	2166	0.513170407698678	0	2	3	67	84787	SUV420H2	s39430
9112	1	E04	1.07	2166	2166	0.870333023172038	0	1	3	33	9112	MTA1	s17390
2139	1	E05	2.99	2166	2166	0.796715690864337	0	2	3	67	2139	EYA2	s4908
2140	1	E07	0.7	2166	2166	0.129866377189494	0	2	3	67	2140	EYA3	s4912
9252	1	E08	0.25	2166	2166	0.476175702411829	0	2	3	67	9252	RPS6KA5	s17691
9329	1	E10	0.8	2166	2166	0.238346167337517	0	3	3	100	9329	GTF3C4	s17831
2186	1	E13	2.63	2166	2166	0.574111457124802	0	2	3	67	2186	BPTF	s5010
9612	1	E16	0.12	2166	2166	0.620622539381073	0	2	3	67	9612	NCOR2	s18467
9730	1	E20	1.28	2166	2166	0.668757016559298	0	2	3	67	9730	VPRBP	s18762
9734	1	E22	1.23	2166	2166	0.932526648479216	0	2	3	67	9734	HDAC9	s18774
90826	1	F02	0.17	2166	2166	0.389635898185279	0	2	3	67	90826	PRMT10	s40501
53615	1	F09	1.59	2166	2166	0.883188815442753	0	2	3	67	53615	MBD3	s28736
114826	1	F14	0.26	2166	2166	0.372802719544313	0	2	3	67	114826	SMYD4	s41673
117143	1	F18	0.78	2166	2166	0.39325422001562	0	3	3	100	117143	TADA1L	s42099
121536	1	F20	2.01	2166	2166	0.733924330409251	0	2	3	67	121536	AEBP2	s42480
3065	1	G01	0.9	2166	2166	0.903690543472962	0	2	3	67	3065	HDAC1	s73
3066	1	G03	1.14	2166	2166	0.899981119059778	0	2	3	67	3066	HDAC2	s6493
3070	1	G05	1.77	2166	2166	0.696623145905836	0	2	3	67	3070	HELLS	s6505
9866	1	G08	1.76	2166	2166	0.613959844956405	0	2	3	67	9866	TRIM66	s458620
3621	1	G13	0.02	2166	2166	0.247100723782307	0	3	3	100	3621	ING1	s223939
9913	1	G14	0.44	2166	2166	0.541082552453259	0	2	3	67	9913	SUPT7L	s19221
10013	1	G16	2.78	2166	2166	0.841421105690557	0	2	3	67	10013	HDAC6	s19459
10014	1	G18	0.12	2166	2166	0.265266403086837	0	3	3	100	10014	HDAC5	s19462
138474	1	H02	0.43	2166	2166	0.22686413946823	0	3	3	100	138474	TAF1L	s44116
54904	1	H03	0.52	2166	2166	0.805334349541942	0	2	3	67	54904	WHSC1L1	s29726
140690	1	H04	1.08	2166	2166	0.367382525379842	0	2	3	67	140690	CTCFL	s44347
55023	1	H07	0.9	2166	2166	0.405420386207349	0	2	3	67	55023	PHIP	s30011
150572	1	H08	1.6	2166	2166	0.517910189734162	0	2	3	67	150572	SMYD1	s45456
55139	1	H09	0.9	2166	2166	0.704639421249057	0	2	3	67	55139	ANKZF1	s30260
196483	1	H14	1.1	2166	2166	0.498448690059772	0	2	3	67	196483	FAM86A	s47028
55252	1	H19	1.2	2166	2166	0.52580645673928	0	2	3	67	55252	ASXL2	s30557
4204	1	I01	1.08	2166	2166	0.213085456624152	0	2	3	67	4204	MECP2	s8644
10318	1	I02	3.64	2166	2166	0.658236446444659	0	2	3	67	10318	TNIP1	s20173
4221	1	I03	0.59	2166	2166	0.423123811856247	0	3	3	100	4221	MEN1	s8683
10322	1	I04	2.24	2166	2166	0.649668340857615	0	2	3	67	10322	SMYD5	s20185
10389	1	I06	0.69	2166	2166	0.382786488473396	0	2	3	67	10389	SCML2	s20313
4616	1	I09	1.12	2166	2166	0.184263243395433	0	2	3	67	4616	GADD45B	s9140
5110	1	I11	1.12	2166	2166	0.839480886041513	0	2	3	67	5110	PCMT1	s10131
10474	1	I12	0.88	2166	2166	0.0120546765387224	0	3	3	100	10474	TADA3	s20510
55683	1	J01	2.02	2166	2166	0.938319966927148	0	2	3	67	55683	KIAA1310	s31244
55693	1	J03	0.82	2166	2166	0.824819884477155	0	2	3	67	55693	KDM4D	s31266
254065	1	J04	2.73	2166	2166	0.445302962143401	0	2	3	67	254065	BRWD3	s48489
390245	1	J10	0.34	2166	2166	0.294313509810126	0	3	3	100	390245		s52753
56978	1	J19	0.95	2166	2166	0.724728992397852	0	2	3	67	56978	PRDM8	s32518
5585	1	K01	1.89	2166	2166	0.405668772323308	0	2	3	67	5585	PKN1	s11114
10847	1	K02	1.45	2166	2166	0.996077395511763	0	1	3	33	10847	SRCAP	s21294
10919	1	K06	0.76	2166	2166	0.346183589139092	0	2	3	67	10919	EHMT2	s21468
11091	1	K08	2.31	2166	2166	0.983622345193638	0	1	3	33	11091	WDR5	s21863
6304	1	K17	0.67	2166	2166	0.790087366810646	0	2	3	67	6304	SATB1	s12479
2280	1	L02	1.58	2166	2166	0.348562062284203	0	2	3	67	2280	FKBP1A	s5205
57325	1	L05	0.07	2166	2166	0.15742222624333	0	2	3	67	57325	CSRP2BP	s32941
2956	1	L06	1.03	2166	2166	0.67170672236313	0	1	3	33	2956	MSH6	s6288
57673	1	L09	1.89	2166	2166	0.671251075284111	0	2	3	67	57673	BEND3	s33567
3068	1	L16	1.46	2166	2166	0.769960024109062	0	2	3	67	3068	HDGF	s6500
4302	1	L22	0.87	2166	2166	0.236587152078315	0	3	3	100	4302	MLLT6	s8832
22933	1	M02	1.52	2166	2166	0.927383348631727	0	2	3	67	22933	SIRT2	s22707
6597	1	M03	0.03	2166	2166	0.0366535481082917	0	3	3	100	6597	SMARCA4	s13140
22976	1	M06	0.59	2166	2166	0.394928043483674	0	2	3	67	22976	PAXIP1	s22748
22992	1	M08	0.58	2166	2166	0.364027757828708	0	3	3	100	22992	FBXL11	s22790
23030	1	M12	0.64	2166	2166	0.144468310098305	0	3	3	100	23030	JMJD2B	s22867
6795	1	M13	0.61	2166	2166	0.231293860918881	0	2	3	67	6795	AURKC	s13582
6839	1	M15	1.27	2166	2166	0.171834954275761	0	2	3	67	6839	SUV39H1	s13660
63977	1	N01	0.64	2166	2166	0.374749208537894	0	3	3	100	63977	PRDM15	s34349
4674	1	N04	1.94	2166	2166	0.101349977813509	0	2	3	67	4674	NAP1L2	s9269
4675	1	N06	0.22	2166	2166	0.208073453419057	0	3	3	100	4675	NAP1L3	s9272
64426	1	N07	1.14	2166	2166	0.229524008471544	0	2	3	67	64426	SUDS3	s34741
4998	1	N08	1.36	2166	2166	0.0669412864048501	0	1	3	33	4998	ORC1L	s9894
5252	1	N10	2	2166	2166	0.253188829088041	0	2	3	67	5252	PHF1	s10435
79595	1	N13	1.95	2166	2166	1	0	0	3	0	79595	SAP130	s35881
23410	1	O08	1.4	2166	2166	0.681678374338244	0	2	3	67	23410	SIRT3	s23768
7862	1	O19	0.24	2166	2166	0.145236518531721	0	3	3	100	7862	BRPF1	s15422
23613	1	O20	0.3	2166	2166	0.147163764756121	0	3	3	100	23613	ZMYND8	s24203
23774	1	O22	0.54	2166	2166	0.264408069445584	0	2	3	67	23774	BRD1	s24389
79823	1	P01	0.24	2166	2166	0.139134299660508	0	3	3	100	79823	C2orf34	s36416
6601	1	P04	4.52	2166	2166	0.582903682678711	0	2	3	67	6601	SMARCC2	s13150
6602	1	P06	0.38	2166	2166	0.334204347802085	0	2	3	67	6602	SMARCD1	s13153
6749	1	P10	1.21	2166	2166	0.928799447749373	0	1	3	33	6749	SSRP1	s13491
6917	1	P12	0.33	2166	2166	0.191015606191577	0	3	3	100	6917	TCEA1	s13849
79969	1	P15	0.16	2166	2166	0.441187497307864	0	3	3	100	79969	C6orf134	s36741
6996	1	P18	2.05	2166	2166	0.984292560797437	0	1	3	33	6996	TDG	s13949
80314	1	P19	0.89	2166	2166	0.437448465634295	0	3	3	100	80314	EPC1	s37199
80335	1	P21	0.41	2166	2166	0.0333421215094156	0	3	3	100	80335	WDR82	s37248
326	2	A01	2.34	2166	2166	0.698522213361013	0	1	3	33	326	AIRE	s1440
472	2	A05	1.31	2166	2166	0.256652965396222	0	2	3	67	472	ATM	s1709
545	2	A07	1.36	2166	2166	0.673708505457072	0	2	3	67	545	ATR	s534
8464	2	A16	1.19	2166	2166	0.847780838304635	0	2	3	67	8464	SUPT3H	s228377
25855	2	B01	0.78	2166	2166	0.330743830563521	0	3	3	100	25855	BRMS1	s226045
84193	2	B22	0.23	2166	2166	0.195278354862091	0	3	3	100	84193	SETD3	s227991
1108	2	C01	0.76	2166	2166	0.342266315881794	0	3	3	100	1108	CHD4	s2985
1111	2	C03	1.27	2166	2166	0.892667608846118	0	1	3	33	1111	CHEK1	s503
8648	2	C04	1.53	2166	2166	0.281773936704814	0	2	3	67	8648	NCOA1	s16459
1647	2	C09	0.71	2166	2166	0.746427660036501	0	2	3	67	1647	GADD45A	s3994
8850	2	C12	0.6	2166	2166	0.12686870460773	0	3	3	100	8850	KAT2B	s16895
8932	2	C16	1.73	2166	2166	0.550502885882878	0	2	3	67	8932	MBD2	s17080
84312	2	D04	1.2	2166	2166	0.444254954568968	0	2	3	67	84312	BRMS1L	s38892
84332	2	D06	0.85	2166	2166	0.51749287114788	0	3	3	100	84332	DYDC2	s38936
84444	2	D08	1.75	2166	2166	0.542630448731227	0	2	3	67	84444	DOT1L	s39010
51230	2	D13	1.35	2166	2166	0.853159025624629	0	1	3	33	51230	PHF20	s27723
9070	2	E02	0.04	2166	2166	0.165334430259233	0	3	3	100	9070	ASH2L	s17300
2138	2	E03	0.24	2166	2166	0.21883844970783	0	3	3	100	2138	EYA1	s4904
9112	2	E04	1.01	2166	2166	0.870333023172038	0	1	3	33	9112	MTA1	s17391
2140	2	E07	1.77	2166	2166	0.129866377189494	0	2	3	67	2140	EYA3	s4910
9252	2	E08	1.19	2166	2166	0.476175702411829	0	2	3	67	9252	RPS6KA5	s17692
9611	2	E14	1.45	2166	2166	0.55289158103409	0	2	3	67	9611	NCOR1	s202
2289	2	E15	0.09	2166	2166	0.138756230519946	0	3	3	100	2289	FKBP5	s5214
2332	2	E17	1.31	2166	2166	0.541709203496792	0	2	3	67	2332	FMR1	s5315
51564	2	F01	2.78	2166	2166	0.79083085849883	0	2	3	67	51564	HDAC7	s28335
90826	2	F02	2.15	2166	2166	0.389635898185279	0	2	3	67	90826	PRMT10	s40502
51588	2	F03	0.77	2166	2166	0.474719802108701	0	3	3	100	51588	PIAS4	s28369
91133	2	F04	1.37	2166	2166	0.84721475253025	0	1	3	33	91133	L3MBTL4	s225081
114826	2	F14	1.22	2166	2166	0.372802719544313	0	2	3	67	114826	SMYD4	s41674
54454	2	F15	0.57	2166	2166	0.333241285009952	0	3	3	100	54454	ATAD2B	s28989
54556	2	F19	1.37	2166	2166	0.464725745131151	0	2	3	67	54556	ING3	s29201
3065	2	G01	1.59	2166	2166	0.903690543472962	0	2	3	67	3065	HDAC1	s74
9739	2	G02	3.71	2166	2166	0.967879458401518	0	1	3	33	9739	SETD1A	s18790
3622	2	G15	1.39	2166	2166	0.372191309726646	0	2	3	67	3622	ING2	s7433
10014	2	G18	0.84	2166	2166	0.265266403086837	0	3	3	100	10014	HDAC5	s19463
138474	2	H02	0.97	2166	2166	0.22686413946823	0	3	3	100	138474	TAF1L	s44115
55023	2	H07	1.28	2166	2166	0.405420386207349	0	2	3	67	55023	PHIP	s30010
55139	2	H09	1.17	2166	2166	0.704639421249057	0	2	3	67	55139	ANKZF1	s30259
151194	2	H10	0.17	2166	2166	0.220173131589515	0	3	3	100	151194	FAM119A	s45528
171023	2	H12	1.1	2166	2166	0.857827038069682	0	2	3	67	171023	ASXL1	s46893
221037	2	H20	1.3	2166	2166	0.56631002617624	0	2	3	67	221037	JMJD1C	s47943
221656	2	H22	0.98	2166	2166	0.523701273662064	0	3	3	100	221656	KDM1B	s48087
10389	2	I06	1.82	2166	2166	0.382786488473396	0	2	3	67	10389	SCML2	s20315
4297	2	I07	0.89	2166	2166	0.599821266842665	0	2	3	67	4297	MLL	s8819
10419	2	I08	0.9	2166	2166	0.644933966495807	0	2	3	67	10419	PRMT5	s20377
10498	2	I14	3.02	2166	2166	0.0478401783579015	0	2	3	67	10498	CARM1	s20577
55777	2	J05	1.08	2166	2166	0.304031897634575	0	2	3	67	55777	MBD5	s31486
55869	2	J09	0.55	2166	2166	0.291406917710414	0	3	3	100	55869	HDAC8	s31698
55904	2	J13	0.19	2166	2166	0.237301228913006	0	3	3	100	55904	KMT2E	s31750
1105	2	J14	1.2	2166	2166	0.150656843740885	0	2	3	67	1105	CHD1	s2975
1107	2	J18	2	2166	2166	0.905557493537853	0	2	3	67	1107	CHD3	s2981
56978	2	J19	1.32	2166	2166	0.724728992397852	0	2	3	67	56978	PRDM8	s32516
5927	2	K05	1	2166	2166	0.232754667077712	0	3	3	100	5927	KDM5A	s11835
5928	2	K07	0.4	2166	2166	0.781410207597841	0	2	3	67	5928	RBBP4	s11837
11091	2	K08	1.26	2166	2166	0.983622345193638	0	1	3	33	11091	WDR5	s21864
5931	2	K11	0.07	2166	2166	0.0558551713351956	0	3	3	100	5931	RBBP7	s11847
6304	2	K17	1.1	2166	2166	0.790087366810646	0	2	3	67	6304	SATB1	s12480
11176	2	K18	1.64	2166	2166	0.193569376054946	0	2	3	67	11176	BAZ2A	s22057
57325	2	L05	1.11	2166	2166	0.15742222624333	0	2	3	67	57325	CSRP2BP	s32943
2962	2	L10	1.18	2166	2166	0.595886142646034	0	2	3	67	2962	GTF2F1	s223822
2965	2	L12	0.34	2166	2166	0.19264084639962	0	3	3	100	2965	GTF2H1	s6312
58508	2	L13	0.05	2166	2166	0.214370454886416	0	2	3	67	58508	KMT2C	s33888
3930	2	L18	1.35	2166	2166	0.26043081229996	0	2	3	67	3930	LBR	s8102
4299	2	L20	0.15	2166	2166	0.19081217386564	0	3	3	100	4299	AFF1	s8823
4302	2	L22	0.15	2166	2166	0.236587152078315	0	3	3	100	4302	MLLT6	s8833
6596	2	M01	2.19	2166	2166	0.751677261311181	0	2	3	67	6596	HLTF	s13137
6598	2	M05	2.69	2166	2166	0.922974352523355	0	2	3	67	6598	SMARCB1	s13142
22976	2	M06	1.08	2166	2166	0.394928043483674	0	2	3	67	22976	PAXIP1	s22749
6795	2	M13	1.37	2166	2166	0.231293860918881	0	2	3	67	6795	AURKC	s13583
6871	2	M17	0.53	2166	2166	0.326259169145193	0	3	3	100	6871	TADA2A	s13729
6877	2	M21	0.45	2166	2166	0.317188880532444	0	3	3	100	6877	TAF5	s13742
4673	2	N02	1.04	2166	2166	0.440065170751693	0	2	3	67	4673	NAP1L1	s9266
4675	2	N06	0.5	2166	2166	0.208073453419057	0	3	3	100	4675	NAP1L3	s9271
5252	2	N10	0.29	2166	2166	0.253188829088041	0	2	3	67	5252	PHF1	s224257
79595	2	N13	2.38	2166	2166	1	0	0	3	0	79595	SAP130	s35882
79609	2	N15	0.51	2166	2166	0.722941523539583	0	2	3	67	79609	METTL21D	s35910
5926	2	N16	1.25	2166	2166	0.415535550582365	0	2	3	67	5926	ARID4A	s11831
5977	2	N18	3	2166	2166	0.23040927387736	0	1	3	33	5977	DPF2	s11931
6880	2	O01	1.19	2166	2166	0.130170341335982	0	2	3	67	6880	TAF9	s13753
6881	2	O03	0.82	2166	2166	0.135616140697504	0	3	3	100	6881	TAF10	s13754
23409	2	O06	1.71	2166	2166	0.672708634186642	0	1	3	33	23409	SIRT4	s23763
7403	2	O09	1.11	2166	2166	0.758583641663469	0	2	3	67	7403	UTX	s14737
23774	2	O22	1.72	2166	2166	0.264408069445584	0	2	3	67	23774	BRD1	s24390
79885	2	P07	0.44	2166	2166	0.153656520734436	0	2	3	67	79885	HDAC11	s36567
79918	2	P11	1.42	2166	2166	0.801718599463709	0	2	3	67	79918	SETD6	s36637
79960	2	P13	4.22	2166	2166	0.221064376429485	0	2	3	67	79960	PHF17	s36726
6941	2	P14	1.47	2166	2166	0.869091486506353	0	2	3	67	6941	TCF19	s13900
79969	2	P15	0.68	2166	2166	0.441187497307864	0	3	3	100	79969	C6orf134	s36739
6996	2	P18	1.19	2166	2166	0.984292560797437	0	1	3	33	6996	TDG	s13950
80335	2	P21	0.97	2166	2166	0.0333421215094156	0	3	3	100	80335	WDR82	s37246
326	3	A01	1.33	2166	2166	0.698522213361013	0	1	3	33	326	AIRE	s223880
8085	3	A04	1.69	2166	2166	0.552600377884638	0	2	3	67	8085	MLL2	s15606
8202	3	A08	1.12	2166	2166	0.415015461755363	0	2	3	67	8202	NCOA3	s15699
8284	3	A12	1.85	2166	2166	0.278423163936753	0	2	3	67	8284	JARID1D	s224896
80349	3	B02	1.97	2166	2166	0.0889988339767988	0	2	3	67	80349	WDR61	s37274
26013	3	B05	0.89	2166	2166	0.493150874218286	0	3	3	100	26013	L3MBTL	s24936
27443	3	B17	0.65	2166	2166	0.834849245259113	0	2	3	67	27443	CECR2	s26246
29028	3	B19	1.25	2166	2166	0.784265536781571	0	2	3	67	29028	ATAD2	s26394
1647	3	C09	1.04	2166	2166	0.746427660036501	0	2	3	67	1647	GADD45A	s3993
1787	3	C13	0.01	2166	2166	0.0597992941941135	0	3	3	100	1787	TRDMT1	s4220
2033	3	C19	0.01	2166	2166	0.0308716596697259	0	3	3	100	2033	EP300	s4695
2091	3	C21	1.42	2166	2166	0.89596507918515	0	1	3	33	2091	FBL	s4820
9063	3	C22	1.18	2166	2166	0.609840151329414	0	2	3	67	9063	PIAS2	s17286
29117	3	D01	1.45	2166	2166	0.749789901815325	0	2	3	67	29117	BRD7	s226251
84332	3	D06	0.97	2166	2166	0.51749287114788	0	3	3	100	84332	DYDC2	s38938
84733	3	D14	1.29	2166	2166	0.825478868718702	0	1	3	33	84733	CBX2	s195483
51317	3	D15	1.41	2166	2166	0.344782488398613	0	2	3	67	51317	PHF21A	s27940
2139	3	E05	0.9	2166	2166	0.796715690864337	0	2	3	67	2139	EYA2	s4909
2145	3	E09	2.47	2166	2166	0.809408883971556	0	2	3	67	2145	EZH1	s4913
9329	3	E10	0.68	2166	2166	0.238346167337517	0	3	3	100	9329	GTF3C4	s17830
2186	3	E13	0.09	2166	2166	0.574111457124802	0	2	3	67	2186	BPTF	s5011
9611	3	E14	0.86	2166	2166	0.55289158103409	0	2	3	67	9611	NCOR1	s203
9612	3	E16	1.03	2166	2166	0.620622539381073	0	2	3	67	9612	NCOR2	s18469
2332	3	E17	0.23	2166	2166	0.541709203496792	0	2	3	67	2332	FMR1	s5317
51564	3	F01	0.95	2166	2166	0.79083085849883	0	2	3	67	51564	HDAC7	s28337
91133	3	F04	3.16	2166	2166	0.84721475253025	0	1	3	33	91133	L3MBTL4	s40576
54014	3	F11	0.77	2166	2166	0.0417377348386427	0	3	3	100	54014	BRWD1	s28831
93624	3	F12	0.5	2166	2166	0.390675307251757	0	3	3	100	93624		s41174
9739	3	G02	1.57	2166	2166	0.967879458401518	0	1	3	33	9739	SETD1A	s18788
3070	3	G05	0.58	2166	2166	0.696623145905836	0	2	3	67	3070	HELLS	s6506
3275	3	G07	1.12	2166	2166	0.856681107348127	0	2	3	67	3275	PRMT2	s6914
3431	3	G11	0.56	2166	2166	0.102688246783666	0	3	3	100	3431	SP110	s7145
3621	3	G13	0.26	2166	2166	0.247100723782307	0	3	3	100	3621	ING1	s7430
9913	3	G14	1.15	2166	2166	0.541082552453259	0	2	3	67	9913	SUPT7L	s19223
10013	3	G16	0.84	2166	2166	0.841421105690557	0	2	3	67	10013	HDAC6	s19461
3717	3	G17	0.91	2166	2166	0.258089168433891	0	3	3	100	3717	JAK2	s7649
54904	3	H03	1.4	2166	2166	0.805334349541942	0	2	3	67	54904	WHSC1L1	s29725
140690	3	H04	0.66	2166	2166	0.367382525379842	0	2	3	67	140690	CTCFL	s44349
55170	3	H13	1.44	2166	2166	0.210008585465889	0	2	3	67	55170	PRMT6	s30338
196483	3	H14	0.12	2166	2166	0.498448690059772	0	2	3	67	196483	FAM86A	s225823
196541	3	H16	1.19	2166	2166	0.549978386777922	0	2	3	67	196541	METTL21C	s47047
221037	3	H20	0.12	2166	2166	0.56631002617624	0	2	3	67	221037	JMJD1C	s47941
4221	3	I03	0.27	2166	2166	0.423123811856247	0	3	3	100	4221	MEN1	s8684
4297	3	I07	1.27	2166	2166	0.599821266842665	0	2	3	67	4297	MLL	s8817
10419	3	I08	1.18	2166	2166	0.644933966495807	0	2	3	67	10419	PRMT5	s20375
5563	3	I17	1.25	2166	2166	0.331742305843953	0	2	3	67	5563	PRKAA2	s11058
55693	3	J03	1.17	2166	2166	0.824819884477155	0	2	3	67	55693	KDM4D	s31267
55777	3	J05	0.28	2166	2166	0.304031897634575	0	2	3	67	55777	MBD5	s31485
387893	3	J08	0.91	2166	2166	0.423346638536793	0	3	3	100	387893	SETD8	s51989
56341	3	J15	0.39	2166	2166	0.0977068193736441	0	3	3	100	56341	PRMT8	s32146
10847	3	K02	2.54	2166	2166	0.996077395511763	0	1	3	33	10847	SRCAP	s21295
10919	3	K06	1.27	2166	2166	0.346183589139092	0	2	3	67	10919	EHMT2	s21469
5928	3	K07	1.91	2166	2166	0.781410207597841	0	2	3	67	5928	RBBP4	s11838
11107	3	K12	1.48	2166	2166	0.300149102652118	0	2	3	67	11107	PRDM5	s223193
2280	3	L02	0.82	2166	2166	0.348562062284203	0	2	3	67	2280	FKBP1A	s5206
2956	3	L06	1.06	2166	2166	0.67170672236313	0	1	3	33	2956	MSH6	s6287
57504	3	L07	0.6	2166	2166	0.185522855388487	0	3	3	100	57504	MTA3	s59002
2965	3	L12	0.72	2166	2166	0.19264084639962	0	3	3	100	2965	GTF2H1	s6310
58508	3	L13	1.23	2166	2166	0.214370454886416	0	2	3	67	58508	KMT2C	s33889
4299	3	L20	0.26	2166	2166	0.19081217386564	0	3	3	100	4299	AFF1	s8824
23067	3	M14	0.25	2166	2166	0.200867817688925	0	3	3	100	23067	SETD1B	s22960
23081	3	M16	1.55	2166	2166	0.563074691822611	0	2	3	67	23081	JMJD2C	s225931
23133	3	M18	0.38	2166	2166	0.221956781951024	0	3	3	100	23133	PHF8	s23108
6877	3	M21	0.63	2166	2166	0.317188880532444	0	3	3	100	6877	TAF5	s13744
23210	3	M22	0.83	2166	2166	0.521595716171438	0	3	3	100	23210	JMJD6	s23290
63978	3	N03	1.06	2166	2166	0.571958396712857	0	2	3	67	63978	PRDM14	s34353
64426	3	N07	0.31	2166	2166	0.229524008471544	0	2	3	67	64426	SUDS3	s34740
4998	3	N08	1.32	2166	2166	0.0669412864048501	0	1	3	33	4998	ORC1L	s9892
79595	3	N13	1.32	2166	2166	1	0	0	3	0	79595	SAP130	s228184
79609	3	N15	1.54	2166	2166	0.722941523539583	0	2	3	67	79609	METTL21D	s35908
5977	3	N18	2.86	2166	2166	0.23040927387736	0	1	3	33	5977	DPF2	s11930
6594	3	N22	1.31	2166	2166	0.40774330030261	0	2	3	67	6594	SMARCA1	s13130
6881	3	O03	0.91	2166	2166	0.135616140697504	0	3	3	100	6881	TAF10	s13756
23409	3	O06	1.56	2166	2166	0.672708634186642	0	1	3	33	23409	SIRT4	s23765
23522	3	O18	0.67	2166	2166	0.249248030188171	0	3	3	100	23522	KAT6B	s23997
79831	3	P05	0.55	2166	2166	0.0680367974206211	0	3	3	100	79831	JMJD5	s36434
6602	3	P06	1.18	2166	2166	0.334204347802085	0	2	3	67	6602	SMARCD1	s13152
79885	3	P07	2.04	2166	2166	0.153656520734436	0	2	3	67	79885	HDAC11	s36566
6749	3	P10	1.13	2166	2166	0.928799447749373	0	1	3	33	6749	SSRP1	s13489
6942	3	P16	1.16	2166	2166	0.588622772108128	0	2	3	67	6942	TCF20	s13903
80218	3	P17	1.06	2166	2166	0.40930015910157	0	2	3	67	80218	NAA50	s37080
8165	4	A03	2.7	2166	2166	1	0	0	3	0	8165	AKAP1	s15665
112869	4	A06	1.26	2166	2166	0.714802123126632	0	2	3	67	112869	CCDC101	s41392
112885	4	A08	0.18	2166	2166	0.0944425064621467	0	3	3	100	112885	PHF21B	s41394
9425	4	A17	0.7	2166	2166	0.707898757582319	0	2	3	67	9425	CDYL	s18047
8165	4	B03	1.2	2166	2166	1	0	0	3	0	8165	AKAP1	s15666
9219	4	B15	0.76	2166	2166	0.160120194671177	0	3	3	100	9219	MTA2	s17631
9513	4	B21	0.67	2166	2166	0.404113857353965	0	3	3	100	9513	FXR2	s18242
9557	4	C01	0.55	2166	2166	0.744311039929668	0	2	3	67	9557	CHD1L	s18358
154150	4	C02	0.67	2166	2166	0.455794249489277	0	3	3	100	154150	HDGFL1	s45851
10285	4	C11	0.82	2166	2166	0.137527084598036	0	2	3	67	10285	SMNDC1	s20102
256380	4	C12	1.74	2166	2166	0.409819292654359	0	2	3	67	256380	SCML4	s48775
10743	4	C13	0.32	2166	2166	0.0968021741737402	0	3	3	100	10743	RAI1	s21108
10943	4	C19	0.45	2166	2166	0.135371385091572	0	3	3	100	10943	MSL3	s223169
10951	4	C21	0.09	2166	2166	0.616187581342873	0	2	3	67	10951	CBX1	s21550
9557	4	D01	1.12	2166	2166	0.744311039929668	0	2	3	67	9557	CHD1L	s18357
10891	4	D15	1.79	2166	2166	0.488404565429047	0	1	3	33	10891	PPARGC1A	s21395
10951	4	D21	1.14	2166	2166	0.616187581342873	0	2	3	67	10951	CBX1	s21549
11022	4	E01	1.24	2166	2166	0.237466997850027	0	2	3	67	11022	TDRKH	s223179
11083	4	E03	2.32	2166	2166	0.741328031353096	0	1	3	33	11083	DIDO1	s21855
1487	4	E04	4.35	2166	2166	0.282733306584685	0	2	3	67	1487	CTBP1	s3699
11240	4	E09	3.08	2166	2166	0.203899587631887	0	2	3	67	11240	PADI2	s223214
5987	4	E12	0.28	2166	2166	0.224198155825919	0	3	3	100	5987	TRIM27	s11959
22895	4	E15	1.73	2166	2166	0.909333047159457	0	1	3	33	22895	RPH3A	s223541
11022	4	F01	0.62	2166	2166	0.237466997850027	0	2	3	67	11022	TDRKH	s223180
23469	4	G03	1.87	2166	2166	0.979435377277215	0	1	3	33	23469	PHF3	s23888
23512	4	G05	1.14	2166	2166	0.156546410875967	0	2	3	67	23512	SUZ12	s23967
55717	4	G06	1.69	2166	2166	1	0	0	3	0	55717	BRWD2	s31328
29943	4	G17	1.02	2166	2166	0.756424958810157	0	2	3	67	29943	PADI1	s26757
6314	4	G18	1.31	2166	2166	0.177596479825029	0	2	3	67	6314	ATXN7	s12495
50810	4	G19	1.01	2166	2166	0.902802221657681	0	1	3	33	50810	HDGFRP3	s27110
7319	4	G22	1	2166	2166	0.598993389132191	0	3	3	100	7319	UBE2A	s14567
27125	4	H15	1.38	2166	2166	0.307484451567933	0	2	3	67	27125	AFF4	s25861
50810	4	H19	1.21	2166	2166	0.902802221657681	0	1	3	33	50810	HDGFRP3	s27109
7320	4	I02	1.25	2166	2166	0.359585354423852	0	2	3	67	7320	UBE2B	s14569
7324	4	I04	0.87	2166	2166	0.497365658450952	0	3	3	100	7324	UBE2E1	s560
51533	4	I05	0.87	2166	2166	0.64861974410208	0	2	3	67	51533	PHF7	s28282
9025	4	I16	1.17	2166	2166	0.91936796720052	0	2	3	67	9025	RNF8	s17202
55148	4	I21	0.26	2166	2166	0.235479317661181	0	3	3	100	55148	UBR7	s30284
51533	4	J05	1.34	2166	2166	0.64861974410208	0	2	3	67	51533	PHF7	s28283
